,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,subtype
15,1363.7417656646883,10305.899739575325,4956.002082123483,1862.6666448788285,1099.3367514161505,8374.056208625298,8576.782868370601,8077.670291876,8350.800757090883,1995.8461361733669,19976.611643620217,1106.4254595208117,3679.180294029627,17864.06642237281,1612.2516154526966,8122.210805295374,16529.109352176154,3274.7341207570194,2721.7651701737786,11107.290454139313,99.80067457403743,1
16,941.9940453169875,11029.455784004414,6780.658636549364,1338.067131850663,1365.1523388665348,6522.739128499115,6608.459826535903,7224.121344329469,8381.569623682433,1921.9281969170752,14717.884436961669,1100.6922652667313,4381.79084487637,15967.966649180358,1996.976655253833,4708.720692789182,9662.998280103398,3270.3072435961076,2578.696334423581,11003.425440030696,91.26917213642757,0
17,1011.1669416193192,5427.595960276981,8318.390062950772,2028.4375046896766,1091.8123510830142,10216.966599428491,5055.480303778191,9447.333074836977,9722.79115285209,2167.8643886775008,16848.133476658855,1041.9890858006645,2707.5829296455872,15774.498117531999,1313.9104411245817,4972.210619608104,19631.09956221378,3162.3210154760427,2787.2326067953127,9296.601380744327,93.91769089428563,1
18,995.0346139167193,14537.346945486745,5907.470786813286,1564.6628296499034,1230.6711054450689,9118.299554078209,8854.495836350921,10604.70178861365,9719.319233464237,1998.2641588105696,15843.12282447831,1246.407205459707,3396.635428729583,13042.241924095399,1571.7609060953912,6348.6997797774,19849.8455090695,2802.3333705740433,2726.030649929785,6957.038534054231,82.68246436660853,2
19,982.0986695198446,17976.378727392042,3127.489014602484,1419.6761109213949,1070.1440202516162,8811.563728064959,6517.848499316954,4841.550411015958,9527.602537633637,1720.5818417538133,7888.752525196969,1183.5138620211555,3855.4250360440233,14265.477756145743,1188.332407887172,6196.619050055473,23123.842221207793,4135.852673662789,2491.062708719143,12410.435059685946,90.63142741213844,2
20,1117.0790256987896,10251.204864880725,4785.647605114376,2537.7141991979865,1408.87930535119,11324.210002619582,6333.147483598761,9231.99659776464,11876.304661046279,1745.140805028271,15073.665796359,1219.7631773556393,4366.890401430487,11713.827135551306,1398.956964749218,4833.507505219075,22416.6513909177,2751.7205984790908,2101.8026909045648,12004.299739916365,95.89111895376564,1
21,1159.2377354285125,6424.3932620475425,7035.245606683835,1574.3636447094855,1604.1843064971,10823.823322829301,6683.053280141623,6237.517649764319,10743.407338144278,1622.712548217489,11920.258344157,1062.784323233802,3845.6688236203204,11942.828042596053,1687.0605697998994,5205.298168804392,22913.17139322068,2828.664353641274,3105.8529449798175,11553.458380344842,81.17446065503111,1
22,1211.1493405991619,8911.163852365215,4741.752747493918,1243.5556931101366,1607.271140276559,8634.369099220312,8587.243287760437,7270.7625621871475,9223.467432745052,1834.747986433192,18643.969170956443,1170.70129224651,3831.2402488187563,14139.226111852335,1566.7159959100593,4762.4151643939995,21392.191057428834,3696.3700351875837,2669.923747126081,11118.167600883353,90.29419641967954,1
23,1332.9587081227871,10357.3435676754,5919.344435145719,1114.5513714044182,1361.1591536207131,8631.219737170226,8427.781123573874,6788.491036517532,10569.75988213779,1591.5092764640515,16381.434182654075,987.2462950403842,3302.9334018251993,14331.290330744374,1280.6431090243489,5159.226385229743,14038.245209248118,3113.610529038198,2714.1570873782985,11557.442394300877,104.90096769466157,0
24,1345.1936177561543,14002.043964510938,5847.4187099767805,2028.2226799931852,1234.2567687097687,8648.26686830955,8620.211131321783,9330.681012692754,7934.508676478197,1523.6725581375854,14671.69675441494,1198.180593910845,3532.6376010811946,10565.764091954024,802.4307018701985,6201.665125994668,7679.618945903934,3064.155763413583,2517.82315012483,12047.430570477798,104.31240973214234,0
25,1253.5305952563167,16468.99301853051,3746.667067882582,1475.8793785830542,587.0148045790255,8200.60991295036,5916.973444952631,12251.397164720322,10380.904592898289,2115.5355977509607,15490.778290928474,1001.3624574422294,4109.618748047068,9937.046095367903,1659.4168452480558,6050.238336804045,12236.435867028398,3456.084804101881,1587.6271872482591,10598.666288382525,101.39805746516686,0
26,878.1129126713147,9555.644678730785,7343.941031788455,2015.2882149266254,1540.5507086959765,10006.180469966144,5701.856980133989,10089.755201980503,10586.016960472685,1951.8735821828118,14049.795314151826,851.8130165633768,3568.539721091874,12384.082137768526,1545.5835531377559,5477.874891724669,18771.580542690237,3338.0045041798267,2221.2435048229668,8203.188548003234,92.95250163227341,1
27,1884.6976729270114,15923.82114646773,3552.1369771822206,1566.0370192780867,865.5841914813118,8367.228715922782,5213.062474462056,8969.299922629485,9178.663941066898,2031.1600667285202,16405.419538995877,1047.613921177867,3466.084545951379,9272.011815794907,1890.8090589556869,5307.803752623147,26187.695184978285,3215.640649539081,2464.3713557501464,10034.583931352114,107.63052103725411,2
28,1146.698378955301,15978.596875816234,4409.42277108739,1870.056475912609,987.4180532445969,10059.216042034564,8575.342223352282,3806.638364536817,8770.337865547832,1464.6659799712904,10808.436039518547,1060.75104858311,3324.0473270762536,14500.519381516295,1484.1226080819126,6486.010862329295,16066.989276945222,3354.8227760764184,2964.7027288346517,14600.513961565413,104.07457673639286,0
29,1182.7153243808443,12684.92657662728,4096.072428152498,1085.866248972364,972.0103908384954,9136.47146888452,9669.675465014827,10324.541246628842,10079.842760131252,1892.654310568426,17803.112659704275,861.6340524317177,3259.536380294975,11519.854574450106,1393.0276410657573,5011.20741347045,17283.845386162822,3524.43095379277,3097.894962344175,8140.531066653291,97.41495886859688,1
30,1182.0008789624555,17819.567605222477,6997.189314774774,1925.9459280081176,1281.5585101852591,5479.914442912143,8048.088018852699,5363.450495883599,8402.84961097376,1641.7929656858928,13328.681673507064,1048.1092267204413,4299.672397721435,11771.18814203497,1529.4320472253805,6412.027277526702,10542.864475932354,4396.275410748182,2197.1732070271382,11949.672837376871,72.6891068696837,0
31,1278.993669206106,18660.27856860672,5877.434447737852,2137.093637787296,1365.2163759689001,13434.743061684176,8611.120261090156,9487.918441593232,10761.701405415302,1908.0289685287614,15773.324359541206,928.7269328662042,3063.184325133443,12789.507147243548,1292.2198856711989,5090.813909249078,13777.136416300022,3927.672054953502,2209.591518755885,12035.71246445011,97.34927487150318,0
32,1195.2217419562064,14106.62303625341,4706.983339898998,1597.0027842115903,660.3606864333893,10798.598942174056,9363.652649656131,9993.149107769057,9906.004296907702,1569.920382688241,13582.351041570006,1032.3979766300597,3863.206542718845,17920.72022054212,1303.2418394785343,3892.8371159300186,22100.082749282745,3019.273493140972,2712.453039619471,9479.469686236785,107.12785099211861,2
33,1368.451729638836,15963.790527809153,8838.420165901985,1529.599904689475,1508.5906611196067,7133.432193407897,7727.018788781389,7497.761965826123,8524.101628864444,2180.3526662071718,17631.1290919465,958.275324068514,4525.796124261964,11247.13781226748,1567.9014473400496,5080.6207053575135,4703.519813425701,3664.6114461621855,2435.371909501065,11526.169457847218,93.35221970311925,0
34,1117.7749858307648,15124.885383343437,6616.252770381177,1086.7709755816666,1653.8125192222988,8743.707428127971,6210.015724074025,6795.025238975505,7321.012338326456,1643.7894142049777,18142.840514507763,1020.1692939782282,4373.986481763549,13488.559574613495,1594.916724657654,5906.538538073078,16326.52152343612,3538.1340610313946,2762.877492757229,9030.562971254423,88.18708185650398,0
35,1055.487320184407,17085.026077557108,3638.953176107522,1274.5162791848365,1302.0472431134926,11379.577816892597,7343.291837629838,9311.507300978554,9022.245255949832,1530.744381582252,18531.151134112966,1002.0482253811954,3833.0088726367517,9516.215457556138,1501.4519747697116,4778.313731677947,22669.89721242233,4033.56854173374,3152.8183043958834,7945.081125309806,99.54414781239701,2
36,1391.563830476554,12045.390592531905,7647.192673086337,1134.6979036845978,1550.051824849161,8478.466108667164,5802.572637178692,6598.466959712668,9044.070082841617,1545.0216608194623,18072.671425026583,987.0535112583257,3832.6345040794477,14021.819572562588,1335.0060249183534,5685.364272305144,8037.9012518022155,3276.0883874479387,2515.881176466544,7049.7490318976415,92.8260449955969,0
37,1778.527697190603,8477.780252554538,7022.433450971873,1201.0966329714583,1404.3612428594795,10362.080563495965,7503.161653014013,6779.048566294939,9558.982193079,1417.6305295651953,15587.487516545736,1244.1282552296511,3747.6769419789653,10673.899457821444,1331.0419143873553,5637.158588662575,12467.78487584108,2866.9738179235633,2650.7058982728204,11088.808512627033,107.68449712142737,0
38,1428.4949787733322,15672.732201407896,7312.0564727026,1824.4044011150286,1460.363370259739,10565.645306245615,8161.319580081666,7372.422706114951,9515.692365271329,1873.5341917797982,17327.65751108996,1118.2860155797316,3516.4302705034834,14016.238294261988,1769.0718120505308,4621.325764594224,12809.54099249985,2106.1704402450528,2292.8661010455,9592.992251580465,100.45279720491314,0
39,1307.9594095933662,13601.719822569077,4408.9481245075185,1743.4977689167658,911.8962839116502,10224.381914272995,8317.248719272184,7976.49793756805,11194.372372769067,2077.120961533983,13110.987796096197,1030.2577075013703,3749.4562526113405,10475.090604086558,1879.2215346300788,5500.68994008837,18173.898492847722,2968.6377566594374,2675.2394585418792,10680.315419605105,104.31821962482394,1
40,1057.2585099723935,11996.526382866485,4362.721690170202,1606.2821354616233,1306.6998872597767,13153.613831544724,6743.880366771522,7237.82488508649,8090.268904562941,1514.844642259522,17112.808327540562,1063.0433500586578,3497.287302513168,13149.2028544636,1616.5147067095556,4751.944043314821,22844.135275386856,2819.03958010775,2874.5010553328634,12851.475198787197,89.08380677604382,2
41,1229.3105918969763,8788.835782794922,5665.706511600022,1849.6439032417306,1469.4131765549466,9350.566267894088,8016.970623027564,9593.594413642895,9735.823677639,2388.3049386725506,15412.740138055635,1053.3979950447908,3428.8334387753207,13035.121615898941,1480.672318744298,5955.448603133038,24805.691780841844,3534.216849996629,2433.7114958767593,10066.62574854203,95.14363887953088,1
42,1076.5156240276494,15657.042031293418,8260.483521244361,2144.8594530958553,1251.3009920869836,9735.812168329428,7103.179434101732,10503.960212310441,10184.217906625845,1467.026884302486,15323.902715385466,1207.1594679902446,3757.2233944007685,13133.4335870404,1313.1115199569758,5613.372567086274,13329.027291910876,3955.9002636231185,2346.8506500095837,13494.50538971266,84.88736240612201,0
43,1187.3717778565442,18815.31485303893,4810.031941834378,2088.7374137230845,1331.3804771791256,8903.751152285558,7451.286359995147,6821.349739570238,10391.736646940117,1316.5235351009803,9888.313835766145,1201.2530785609215,4799.945956239783,14972.829792285536,1292.7926394903332,5552.265084472308,16752.310891859546,3943.4952831775768,2297.03053664135,10039.610200948495,81.4747543754939,0
44,1453.6158229726307,15622.150984262615,5911.448048445845,1942.1191991346432,1020.0633390005319,8171.338452449394,8035.683965789089,9490.860689253599,7685.829214781612,1562.0432451385282,19294.660952575643,1111.4231328919518,4144.9530465123,14521.521990073594,1754.1548241614505,5768.9901390763935,28569.789945883822,2995.9179012639206,2416.5487632284785,11610.98996255969,96.78067262968986,2
45,985.5989974875469,10727.06974383805,6164.067705450671,1859.4246190347753,1665.2752375302327,5955.683744247077,5690.586753500194,8959.31963161819,8512.885555928702,1196.931864283566,20130.9474473818,1146.6266163126163,3685.916722731496,12342.02177020511,1211.6466459468948,6096.343069228639,21889.62555313583,3498.8869470865598,1680.0911715863294,11448.222508076007,94.66821914177734,1
46,1515.5840873856714,7467.597315051214,6751.298043839028,433.60795050474417,1554.3355212112785,8343.945758558419,6583.229869132191,8417.161829286772,7907.743154595219,1396.4064550518503,12733.157361900354,1100.3137461295885,3255.89592020273,16968.917287204047,1088.2780441585833,4550.407404903324,13072.501080010868,3712.6108195849815,2786.323405728282,10274.681781589685,117.18408143082172,1
47,1287.0874154691405,16469.622069199868,8264.340808228635,1714.2427726847832,1063.7298255978544,8339.630677159506,7660.825592306767,9120.951138814919,9820.391199979946,1564.4408643203549,15232.180035906298,947.5294566756841,3881.4817931956254,13556.755557916884,1527.518633255957,4608.556339339845,32750.863170479453,3583.704705730552,2507.2059881570653,12732.276218399751,104.23703235395375,2
48,989.4818642536025,13454.163715029557,7466.284768687287,1198.6733440893788,1507.1651751936652,7427.864104089399,5793.872808255504,8568.12987484303,8969.025705049009,1678.900368868275,14455.581530206367,1081.2086176408934,4075.2239707008225,18204.85000987433,1742.4113112785874,5320.110939871773,14564.732199248407,4389.278622452657,1868.3318371331698,10918.787396838867,88.76954132074387,0
49,1252.7983231652406,951.4617160771013,5463.668793764959,2070.9332425598504,1293.7332393404852,9303.106639656773,7578.055092739297,7756.856207905329,8671.433339776104,1916.6478396643374,16277.233772059544,943.1935639498629,3680.2090665180767,12373.947774270757,1278.4271880767703,5327.987316608878,24743.80857658055,2922.457929525934,2452.7064387854634,11367.22775404889,105.9707635684591,1
50,1076.4322495650108,10513.557158945094,4468.433120420937,2568.653105136204,1075.5736462176194,5621.175601212721,7808.673295994335,6907.171056065372,8362.893110407716,2291.6872657979457,14809.546619278815,1063.667906572599,2859.7990903596415,11919.049807150725,1960.5679767983,5722.407458117666,21352.81698871164,2889.707071953091,2098.016184789066,10766.070936422477,107.60411485391393,1
51,714.2756862295965,18221.941168478545,6166.577273300243,1565.79810398076,1293.0736607107306,5609.440951792692,7106.349326669334,8621.50266284086,9552.435023458569,1688.8257503061109,18356.598226603197,1059.9462579037697,3352.6622306105264,13407.300277622455,1714.0410708030395,6366.966870198763,17374.492242131768,3525.8144498194893,2633.1221316870487,7520.515642498728,96.5995994721997,2
52,1071.1404879491126,11886.030661956866,4498.229075741961,1795.011990242254,1428.8470772650546,8487.26693235984,8978.342413196686,9736.959087254501,9081.160322027987,2175.1448014825564,14599.882665806874,1212.0134866391343,3246.664351713359,15753.557529399734,1986.0734821742385,6519.4304558484455,6215.7785415001745,3053.2558927010136,2555.5511170191594,9314.77124086192,72.55463120886338,0
53,1027.8476144508452,18622.558197848117,5819.881277454373,1283.3140352545915,944.2594777127431,12315.472359953099,6634.599680214463,10834.264223606828,8569.750351147064,2337.9766922972035,16035.937532929749,850.0570936651706,3907.7940655573916,12261.542741538504,1646.3834344213624,4546.583665762551,19898.700010050998,3429.7710665026207,1935.1355062627244,10285.574210861436,92.35429281248342,2
54,1091.3019388280034,18539.31085471374,9006.311688761938,2013.7206477490708,1071.6400293456747,9745.470476643557,7983.2502235196325,8027.638360085083,7755.774642543988,1865.352600744852,12394.608383162536,1114.934371990357,3784.0408472571316,17708.586171737268,1758.4051943145505,4854.903969066687,16432.61410475951,3511.403462941609,2068.863977343028,10179.591299708674,82.40731005138375,0
55,1027.7817010676335,16786.529824551177,6803.195207194512,2530.255686344136,1243.0663441104273,13066.602151360918,8514.390250794213,6482.617606773554,10550.611845223151,1708.943139656529,19777.368092011293,1197.1529778495603,4181.179771865095,12442.984836345713,1569.792724641343,5052.666279039107,21535.885634366317,3878.8765641208834,2494.428855255857,13420.112226892048,100.14609954566174,2
56,856.6365619959498,15824.373179284205,11072.01188819606,2409.4822675857977,1024.3400791431402,7269.973873729691,9534.951860670773,8927.491661499022,10770.083507792002,1590.2718893133551,18811.002509443064,1186.3620056526338,2887.4986646524258,11795.459761974293,1682.4714282592813,4780.551283571544,22946.288659639144,3007.5335610153747,2432.293454317039,11936.233638098001,84.76642856793204,2
57,1181.5152011506311,9735.359531448914,5796.247600416139,1885.4661689068207,1335.4470362590764,11559.475706951052,7890.765276236655,6413.662544010629,8860.962188479896,1725.0922833442141,12057.6240508048,1323.1699013974655,3870.8859722989637,12909.0634720057,1553.7885350586284,7056.928906369694,17273.940225398706,4019.6425808338677,2740.581328554912,10990.559222229209,92.23062880211226,1
58,1284.4106990544572,9624.962787405384,6176.300390190105,1509.5344478156476,1389.4063569083967,7378.441844398542,6114.6802126204875,10081.769382761868,10390.924830997388,1566.837910595936,11851.382992503743,1110.9799023629198,3954.872427937893,9038.951294862707,1154.3539935827012,6393.227580174367,14045.20796580598,3586.6246297339444,2194.502326635703,11422.94116115785,97.83780679722464,0
59,1313.5118671923922,11788.593941934963,5152.221575964892,714.9122005735239,1444.3170719165983,10544.235766361879,6502.687681649099,8943.194283103256,11552.881956530284,2033.0181207565688,15431.175438360237,1097.2981531067387,3644.7773990869628,12592.949975529351,1443.4309404998778,4190.8889296824045,23501.507005801086,3095.889764432482,2846.6557012984886,10457.689264566254,106.73506430576403,2
60,1094.84219660573,8338.633586501304,6555.67087450302,1593.0095289546362,1656.085548961304,9014.206639996148,8636.33111684694,6570.024368520003,10396.59412063881,1600.0717749564674,15368.366650900303,1180.4076926302305,3190.6796444350257,13036.943450122419,1737.9204949430593,5971.066106281297,10087.991754516876,2314.02488382095,1960.7265766097844,11510.267529552792,90.24000062652543,0
61,1313.9340436263112,16804.583917287204,4880.835897749709,1852.15082244102,1447.8650221245962,12016.49537724802,8437.686506233214,7556.808555554364,9979.195501845134,1775.8868428851877,19111.069902052895,1124.545567978816,3882.9468927878934,13233.224016747401,1395.8431697938909,5534.499060101857,28641.945254179645,3743.55340470784,2280.577609690018,12086.760416159117,84.0366878767349,2
62,1179.9093453534213,14164.595166936582,6591.720225188925,1041.1332947214623,1117.6373212429228,10926.670610664753,6655.022303953387,11070.463223531802,9919.250087849448,1573.519075190375,13951.53790250377,1033.0777851300309,3484.923999298062,11107.008266406052,1924.298049394858,4990.284673486165,14924.56234197688,3551.072919967335,2492.707049841126,10437.636960170345,95.55612346113415,0
63,1280.7179405469608,7982.677230670884,4731.646846104123,771.0533627552278,1235.1184728360556,8779.637337078391,5769.358444799836,9452.529509701217,9428.281914027446,1887.6398984120729,13499.92901916813,893.9535943401916,3407.49229012021,15017.229770478276,1741.673673289873,4715.44636441144,20688.616283940537,3987.2036324133246,2140.9432777417096,9836.316572865177,88.2118614521437,1
64,1238.6125270963184,14647.054537754713,5381.090759049685,2479.1406630114343,1455.6618672448838,9387.618399540861,9759.715910313414,4710.110778096387,11424.446944737794,1525.1189788918036,13670.372807209476,1007.2654928081488,3257.9438173248604,13567.609472602051,1443.3580539333382,5577.848017372055,9161.213495582184,3640.076991974477,2509.3860073046135,11452.185031942323,94.36875058429627,0
65,1704.4807178458182,11692.939743677503,7282.431142053005,668.3245860842312,1388.088304958246,9479.289528819703,9058.327319275033,8828.131169632483,10193.031005511388,1747.8349934880434,17985.69902661882,1245.9419696759944,3600.2508646589713,11553.69140141342,1282.1084545998976,5779.996781102388,15280.484405340101,3202.719875370487,2975.0094307203153,13265.266549266358,98.72054709190014,1
66,1333.7272307456856,17221.966051580803,5125.956874854988,1832.5144701194208,1200.5245566907797,9549.40705883709,6699.831844352921,8899.460830056947,10468.490020393097,1423.2455651101639,12327.064312530518,1148.4301888826335,3511.6193739736527,12224.54367859263,1540.7070535375008,4053.126106214436,15840.31626303799,3050.9773462635444,2782.7700704193426,13001.279712650681,87.66538062588077,0
67,1110.4957830776978,10430.94006655964,7007.225544595657,1308.713201642653,1967.8056317683977,8880.295587026934,5791.029140783665,8958.33278424559,10549.363517386544,2044.448465139248,13954.038458000747,1065.3705934095562,3265.317361659881,7295.929193066826,1570.8270079985384,5737.607426569573,12694.81378358437,4039.0890407250663,2293.530197236784,12216.462443063549,92.43686073867914,0
68,1332.5258963987758,18856.12359752736,6181.384059118915,2382.568684127438,1427.098050595247,12717.08952315789,7751.860774429659,8434.797116905414,9857.88244306934,1566.4089715611085,15274.064109391791,978.2104203841211,2941.3861953355213,11572.02693480137,1464.4185730035638,4352.7636486378915,4056.128764676141,3690.246742176762,2550.1931749470987,12772.284948341106,100.40447874009443,0
69,1226.3382555336239,9535.209681859806,7336.991859670565,2238.136965298745,1295.8094960063606,7147.7613688750935,8166.3560771674875,10198.146454258094,8292.450625338004,1402.4039905821742,13256.378744623267,1141.232586075098,3542.4729007938013,10458.920649570566,1201.6606964952612,6498.481423140021,30742.082975622972,3795.2941589627203,2006.4219636991027,10840.327028527188,111.61785864903693,2
70,1807.3238415553596,21630.783387307674,6553.113722960185,2898.875120008707,948.9463085040534,9141.848506036109,9358.982640712016,9032.655699175877,9002.017316197453,1606.274830664691,13460.919961094958,1102.3007961212745,3577.840794292067,14271.975805487382,956.4296537047508,5111.693782065577,19062.032423246746,2685.533974644584,2904.2329832269206,9998.091707870244,92.11309087144436,2
71,1284.5320266274252,13253.022929098344,4690.1736483444465,2685.6610129029086,1337.7166288144044,5698.229509639343,7713.785160604602,8562.665237638947,7403.969667297105,1798.7885492995679,16211.43877264656,1264.5516001803624,3305.928542929849,16454.528362209647,1389.7702296202287,4687.62274727246,17682.112586109157,4019.1870314095477,2248.329305394113,10520.50598014025,80.56037148484305,1
72,1713.7892836271433,15011.838910908957,9325.213414715663,1677.7509161932405,1522.8671392031292,6197.865952788048,6179.578803755092,8351.31348002404,10404.436472372296,1553.8841015516925,16364.18436380324,1023.4096935897455,3431.822876782317,10165.004757007213,1845.8791095576878,7238.315201201317,20894.60130277184,3076.9286684258095,2671.2221165029882,10340.101392576726,108.15851184424928,2
73,1110.8390825449949,8170.029368683226,2326.3723915157534,1169.418115515829,1507.7251084815148,10268.577824899323,6715.374317914722,6709.960239038297,7726.281283832808,2008.6712434596889,17537.04048669965,919.51609867525,3279.469385856389,16329.18655376851,1636.6238347627946,6176.890672074484,22775.110615374248,3102.7267971447845,1962.42916455584,14634.93850275809,92.4829243293152,1
74,1369.6364829701236,13227.34657328967,5537.613882178561,1020.1733330255437,1243.8051812310282,8398.7191103326,8077.996309986663,8460.304202453703,11564.624502117676,2207.6855254071575,17104.72969018039,1071.6413471583105,2947.2816477662527,10666.167586188367,1477.4904957892259,5580.46449024411,21592.529372940207,3299.9823737586835,2702.668650954339,7628.92823027912,108.67097642870048,2
75,858.3618004604683,11630.750496576242,6826.214937083103,2324.722889125558,1066.880904199698,10595.941680878586,6351.324740367363,10041.622373237418,10486.719017985277,1784.6813041472346,20329.52591013295,861.9873253078199,3942.9272393058436,14051.346723465775,1508.7326994254454,5172.1680367327535,12061.861570431805,3735.617831732653,2752.320610144538,11366.707331780724,75.71910481710495,0
76,1069.2107216914455,12566.82819984245,1646.9203915508588,1880.217600909637,1288.1755053001857,9883.58890335255,7595.924827329885,11028.403106855309,6870.072288367839,1659.640633574637,15436.887689009922,1226.3768521115537,4390.9065824912,13977.995601673567,1819.667224712357,6206.867781430848,15314.911434709888,2724.274270028381,2684.654759522062,12030.82282362358,82.90350522545313,0
77,1256.5150403303185,19635.164938009475,6344.441738087683,1564.3153792872868,1452.749104804974,9116.937150924527,6181.196968834711,9922.667886104744,9869.577205719035,1739.562380554071,15855.193743770604,949.5004596545851,3691.721822937641,11002.789120295723,1403.2729833579585,4604.8708538865185,21675.160791041308,3558.326970262859,2959.641969141667,12312.410973325925,102.86013243516463,2
