,0,1,2,3,4,5,6,7,8,9,target
19,9.432721861476574,9.136638943339557,9.290923345595536,7.696784983385649,9.60976459062107,7.0727294431981536,9.63820787423004,8.607925596148377,8.144596608886394,9.341407391729412,1
20,9.548441068862203,9.008567371397445,8.878350690375875,7.603569090071145,9.985036329651482,7.092753807865278,9.941058366453051,8.510192716131694,8.046739484136532,9.203778558228954,1
21,9.214365208085411,8.752385482072516,9.131965648529501,7.5772517688642465,9.61147686440413,7.202825600231084,9.395580379586185,8.582766541562576,8.060445678752885,8.943783241049191,1
22,9.609754940135755,9.163343955878089,9.197277673984408,7.599959826549464,9.469750776807027,7.033943304098779,9.040701034216031,8.303271533175806,8.05690544400723,9.369619676567979,1
23,9.612824705491928,9.078560563253358,9.100544759643073,7.53523566501726,9.953177512259275,6.980241275726247,9.258241374328517,8.34471663299398,7.859563613499214,9.419041269002731,1
24,9.163986560371658,8.951494502503657,9.357666977436784,7.653323241143717,10.010096900475977,7.030500332428076,9.414215809255703,8.429694955719043,8.160446287248606,9.22735817606472,1
25,8.693770070461582,9.061536556197426,8.926005998994647,7.488427820973762,9.515653013216108,7.131155378649678,9.083303248361107,8.541806508903171,7.903350580459851,9.462277492193838,1
26,8.943402115377609,8.889456427700964,9.1723456705547,7.292257237062459,9.680576363831621,7.009616803894512,9.415806397371203,8.541472983477503,8.23876641309121,9.485906901661034,1
27,9.009815591766356,8.965685262940028,9.12716451774433,7.420806001552794,9.967011182687447,6.993422246050322,9.554125367145199,8.497192088269259,8.248276158664634,9.022766663607696,1
28,9.472552216213389,9.116393758818555,8.86379944234334,7.345823203771049,9.756979084166042,6.92919896334205,9.674912674104382,8.602847419230606,8.480317885816753,9.576715177541116,1
29,9.502111483478147,8.621625798171939,9.175251345851892,7.727372288204476,9.564606912494053,6.918993309560847,9.640958952724105,8.671764928364587,8.192622089965058,9.25006743739819,1
30,9.874162737920987,9.128204956624597,8.789251353574512,7.385236663176171,9.680055221242066,7.007430042825504,9.415082923581826,8.511585566330266,7.97066389860538,9.305403991844923,1
31,9.402930525775552,8.94041769829356,9.424837133875563,7.289019575411663,9.950390495464132,6.967858156975191,9.513661495892649,8.326680202797593,8.324142192421892,9.142862322304282,1
32,9.28850251169952,8.731051900718594,9.280406517837063,7.6099037073252855,9.668396598313649,6.800427986293856,9.365006155163933,8.642392658907736,8.011680803426009,8.864140036227147,1
33,9.242040666180104,9.020129656452362,9.127111072619185,7.49962236332704,9.630443089866443,7.039352311153632,9.523387465203829,8.644229490333842,8.322118449461206,9.419006937556865,1
34,10.397210885789642,9.144588675038626,8.99639111521684,7.4998238500956464,9.768183493188792,6.954861072551531,9.284382612259904,8.594722724643143,8.084919679922384,8.937622498767592,1
35,8.981431345528492,8.921752784324374,9.188614725536318,7.586518329371633,9.841964838011021,6.952870925321898,9.745235063888098,8.464302777760881,7.919072249216843,9.133240433793324,1
36,9.367533335406446,8.989873114060769,9.06042436635549,7.462708105120985,9.377786293417328,6.813082211628784,9.923921429137163,8.531944661469012,8.053837261961823,9.438297214924287,1
37,8.938902712993704,8.972883981756441,9.26665779697736,7.643034699191172,9.547383421855267,7.056122664754053,9.335971722998412,8.571554237937052,8.031007070145991,9.119925532936444,1
38,9.621419821382048,9.183669182717363,8.918127048889202,7.583545142166108,9.827106901910396,7.020229530012887,9.251767448881179,8.736429486643674,8.03584658087278,9.003535092415131,1
39,9.265661845117705,9.235079643008827,9.128675888446036,7.506963248942481,9.746285020638373,7.0725593831333065,9.555879043741001,8.425847806414131,8.149277849136654,9.153056670007883,1
40,9.186313771517726,8.898883905487612,9.13914454999497,7.509053812516319,9.769925459956527,6.772342499428394,9.365630215572772,8.581115810809468,8.120368654941283,9.18122109944997,1
41,9.009733066747984,8.800507984125733,9.129192050740027,7.429622961801789,9.712491377399619,7.012138427537928,9.345915274549004,8.427233885150603,7.939458808487509,9.176847544427302,1
42,9.06481110295558,9.030794402205649,9.284792401087287,7.190898041518551,9.885199137460804,7.003920730431417,9.315834043021031,8.343575127420435,8.170353396333608,9.428824396325604,1
43,9.45321852234839,9.211097452808662,9.061001281398646,7.5033363762453265,9.571463731990864,6.833644230606668,9.096139697690491,8.573660406095415,8.279315511155158,9.214992850729253,1
44,9.373570149605545,9.246389520077964,8.953943056420677,7.596060644056867,9.763836547121159,6.9446448914293235,9.45826306771654,8.508865292814011,7.8421152567034085,9.214014683990133,1
45,9.690601929435688,8.632568978415451,9.19906391487584,7.311771472193471,9.538993819458083,6.910758657517135,9.606595653161671,8.486783832978498,8.213667633655776,9.595292601529739,1
46,9.276180083124867,9.163268621314746,8.717968298225443,7.120139030795314,9.720904689682758,7.009911127257662,9.629947247677586,8.66465857139115,7.999919810428813,9.085752317375036,1
47,8.853565133955426,9.115671510946584,9.188776841980788,7.2119844494223635,9.77897490330493,6.882086262054472,9.440981512208683,8.434967838354032,7.8589109055316255,9.234174413049793,1
48,9.307616071242446,8.852294142769349,8.968338147287621,7.426077457207668,9.42300349279522,6.988733348986804,9.647517208916252,8.846194545858623,8.178297055488725,9.085252554700514,1
49,9.429567552020696,8.786496956239441,8.931046113424623,7.350198979308811,9.501644074503899,7.019644904000345,9.323696189157827,8.568472278958476,8.328014370785507,9.215216715379869,1
50,9.453989947977178,8.99338328455505,9.439279004285615,7.485120766869869,9.768887499292507,7.109418849563416,9.488773911508476,8.438365723307394,8.079775261557085,9.33029270617493,1
51,8.81854861732059,8.934367150756772,8.867964169037402,7.502537060649102,9.64521838759611,6.991732077253176,9.44299870405046,8.663254897749384,8.286218579001618,9.698422535936762,1
52,9.1555784929994,8.820325077507782,8.927619241367488,7.448416719490306,9.628428343559595,6.846736432382779,9.763341554357035,8.574172960020597,8.204811871516684,9.266915838664799,1
53,9.587648730674859,8.751550754396252,8.71432677371591,7.548191032070048,9.318709459176581,7.023595831542154,9.360660208567422,8.756142147601405,7.96544670579491,9.240190045814941,1
54,9.606761775949819,8.883315112653035,9.111846061967151,7.542008854339,9.700202493706357,6.966211404042048,9.737235043245025,8.659111828720032,8.151799889193443,9.240548357382924,1
55,9.895392670377218,9.049608838388481,9.100699495056686,7.440836299744989,9.456110607876893,6.827918791076827,9.686982518899379,8.390084057179914,8.217848389948056,9.225222683170733,1
56,9.709507490843595,9.190092699392364,9.224517188351127,7.434125269142668,9.8437302095885,6.897133124120181,9.616465633090511,8.560365198475646,8.113590482674846,9.075800448484888,1
57,9.36678282511744,8.986294543326805,8.990488661627086,7.492283523348313,9.416351643047,6.890434120338489,9.57255108801982,8.352427235463821,8.109318639207178,9.028565844943989,1
58,9.775794043103538,9.025287225364998,9.331721301877986,7.677766900399122,9.616228309518316,6.791266757123156,9.381936350805436,8.46995589810005,8.210841480356715,9.223407418946781,1
59,9.135940392447345,8.744237359857477,9.230167303709782,7.452552076643711,9.706674700838146,7.074647670435475,9.656258491839472,8.372347006522897,8.319003227769798,9.337725835808726,1
60,9.334828601280794,9.002151172813583,9.241392983546504,7.57607603982801,9.997589904575646,7.108809969578003,9.367548636060716,8.633402061078693,8.356321795073551,9.233301238377425,1
61,9.488853808871102,8.961334475532544,8.935248970273852,7.211463402950683,9.606401552980767,7.171884188907952,9.304341234934189,8.523021153088063,8.369831259827613,9.166792477426668,1
62,9.730741598441591,8.878297387847626,8.969013170360629,7.725409939840524,9.804077725856194,6.900599270654554,9.607400254120863,8.378203674004025,8.281112933501644,9.215033098567543,1
63,9.213437865024675,8.67031765653613,9.307258513937741,7.47748865955147,9.75594947367962,7.004524426711976,9.75465634728948,8.6298111900501,8.311032640989062,9.0769352587054,1
64,9.08168834317529,9.227625205068092,9.246179133536826,7.359895591368431,9.728838628546981,6.934672073162151,9.415203554627947,8.384295449980831,8.265438112449962,9.631018493896022,1
65,9.559642650979804,8.776992095362374,9.039122133666579,7.579872808701699,9.648338923174528,6.933142922561679,9.59859941608744,8.235821864621133,8.125346395966774,9.389848005920133,1
66,9.679011901556674,9.20851984937087,9.295130928717327,7.490626120182246,9.372406190735301,6.945897423514823,9.293510145106147,8.604543808117725,8.106805378077254,9.318312613292695,1
67,9.368028929206025,9.011535976140902,9.053372256517049,7.518458179597224,9.390866413433747,6.889935351587251,9.30529100076887,8.561214075256213,7.975257197288041,9.432033140561511,1
68,9.124421255600543,9.039332059393601,8.959280927615822,7.438572489084715,9.554051036593115,6.912491037099325,9.306882694768914,8.449328206545813,8.016204492245114,9.38229225060012,1
69,9.957476234155855,8.892786438665473,9.183565281310356,7.317483885616896,9.727592149224094,7.135417056201157,9.719878450816292,8.436004028349178,8.205584217689497,9.440036318087135,1
70,9.36962783300765,8.625736780473458,9.132265371159399,7.878101188725255,9.810411949125712,7.08554210353165,9.498163818361725,8.834445659269495,8.201980758490821,9.414477125655463,1
71,9.900673512182179,8.90267367850515,9.158450930023719,7.456510152819974,9.557107112076407,6.867827650175179,9.570948151525686,8.40487733283661,8.16734212938286,9.334793595595652,1
72,10.318129418028864,9.4508959923645,9.136884759086968,7.49290827506502,9.846490647647842,6.768037652136136,9.681110070594219,8.627472794214178,8.064871144090247,9.003283272712519,1
73,9.376427746410863,9.13494769266169,9.310427749890046,7.50966197828189,9.676187387743665,7.06996787226505,9.438970054260018,8.373061513907274,8.455945932432527,9.380051537485768,1
74,8.849574212054247,9.154474482948007,8.724780154205341,7.308938046807379,9.61911110179119,6.926199847916027,9.649608908277184,8.650732332669694,8.096633968484301,9.270667690507873,1
75,9.522584344275748,8.810641864131405,8.90760020353025,7.560325521649105,9.469230756176952,6.707949410994546,9.417801130319502,8.660332307291617,8.088402312738577,9.359308616834864,1
76,9.320284380197739,9.167480316089547,9.205580345164103,7.559334747878264,9.5870174262033,6.952740634508138,9.695335173615526,8.819900791806337,8.03463643532264,9.187299231181798,1
77,9.372086799200831,9.135547369046876,9.300833013638268,7.47607320468481,9.581138525591514,6.8184734731596635,9.797085096499027,8.477837950871947,8.047257307781656,9.333763184673883,1
78,9.615992891281147,9.133733107764982,9.128303250113742,7.584530963487194,9.677408711957074,7.130956437988086,9.337035509499115,8.516798321198381,7.7905374085636625,9.01842857217673,1
79,8.914051408838379,9.131101346372272,8.963225624748812,7.358677014387405,10.011283070537672,6.900606664398327,9.48763323946566,8.643043674721152,8.1532765756199,9.675575708655186,1
80,9.658747816322474,8.79160476543773,8.883611730411873,7.470608487592443,9.517893591948138,7.120969405391963,9.38619338740791,8.391108428396409,8.297767478492206,9.095693205543078,1
81,9.426884168668963,8.919371253834713,9.080584375660704,7.481942381101391,9.62515040310445,6.939314245066965,9.378518016486185,8.210853023385809,8.195583262899627,9.320743259564908,1
82,9.64634398618534,9.11487366205743,9.130759201441682,7.685852618872458,9.603196547863206,7.052504599645892,9.567295805834647,8.464329631184828,8.478229088242902,9.336609974889033,1
83,9.761401077595947,8.955719001410804,9.279391025165193,7.5247478051556085,9.690740903411884,7.00492702180439,9.28976880262093,8.562066184875338,8.24971571011533,9.61293157070848,1
84,9.091215066641551,8.854114475762206,9.098129829500566,7.3501895347286,9.749034094430636,7.0292978061169045,9.61120171362053,8.582679624498304,8.091294131049578,9.24064543093619,1
85,8.93103715602772,8.85404033065703,9.279122974033431,7.447217263181626,9.639804670503393,7.012778039077268,9.34422948537173,8.736514698017876,8.092831971702543,9.44193467286274,1
86,9.711704513017454,8.88656810377952,9.23712765381834,7.386124789104243,9.901342462993933,7.037400364366542,9.302965208389592,8.397173453031124,8.06747400486339,9.184680387220077,1
87,9.186086687323147,9.021010120959263,9.030482780042322,7.49238117113244,9.883779577947308,7.105335226390161,9.638781456685543,8.533217912380367,8.204372893463828,9.337773827459646,1
88,9.534870981686943,9.038326342741133,9.067326676357201,7.431507416617113,9.732531101059495,6.900920435883955,9.53559358372726,8.749189559510317,8.247626152057174,9.109757201900871,1
89,9.451103381945002,9.144187884370648,9.19311926125094,7.320445673932611,9.513807353326895,6.9930871526035165,9.273204243330763,8.695991447633869,7.837895473254012,9.39354717744564,1
90,9.56714456848299,9.076474193983984,9.152607409100677,7.274839170430032,9.67608131955727,6.915447211773567,9.300671792187778,8.838837809661516,8.076101203917844,9.222331568909343,1
91,9.112992258864182,9.08000227248403,9.010744254077808,7.498589783465972,9.756880348173992,6.829818893745771,9.244168935966881,8.662718804680031,8.3831023606164,9.43810896275974,1
92,9.618519449440406,8.986209239807007,9.228456060422584,7.7302891570274825,9.731281884177506,7.082282671549788,9.541094651829718,8.631322375486974,8.1042947128389,9.163710639335065,1
93,9.732298610659466,9.126410474703992,9.186972826826457,7.402036786117607,9.559223520582707,6.902601433057964,9.443585573170687,8.438112750440084,8.145994226466255,9.392315495472092,1
94,9.263184304134585,8.815744817111193,8.96583484153876,7.410093774411552,9.509688421481659,7.0329698368437565,9.263368256066679,8.556550185390543,8.148610984607883,9.233506119960493,1
95,9.436387749987794,9.160296415633782,9.107724380211776,7.49810570080305,9.568531254314754,7.008205436088258,9.24377662977598,8.494867697422235,8.059702848161184,9.321918871228968,1
96,9.11887035723014,8.943373638680026,9.315851634513749,7.45666659141856,9.702154972033929,7.061855384229243,9.299944930683989,8.341895197915296,8.102985504029473,9.23295263173979,1
97,9.406849554566348,8.804750254276444,9.083783496030984,7.461093793020963,9.304786055997148,6.905866722515964,9.829758361082428,8.503673802328782,8.085642347176053,9.46430746728318,1
98,9.673516846522418,8.943599753068423,9.360039164845753,7.765929754592792,9.547148645544318,6.8556067558271225,9.561055705921392,8.436654337812595,8.415389769733176,9.291270801142735,1
99,9.430752202894615,9.30292349525231,9.193346250053203,7.53639433242934,9.762173993538429,6.946366226173789,9.466522848802724,8.716131423621647,8.211262509392789,8.819934662255124,1
100,9.53735804976202,8.906564207063324,9.061152074712728,7.529413723772458,9.590150993171052,7.04623339769279,9.382518608341847,8.159205348597942,8.336819664854257,9.524568270942664,1
101,10.134556921106626,8.781703719274905,9.279053751323056,7.64085798581266,9.37769341251819,7.069688628548954,9.374797965174126,8.186429828950356,8.190390671618795,9.219589321291366,1
102,9.225430511138432,9.074131025166517,9.153999408017729,7.472962640746487,9.865812211234463,7.010220046752794,9.442811025511665,8.735507565033766,8.152622850508006,9.12608961969807,1
103,9.136540693424426,9.300370396072061,8.904513617300106,7.483794737233771,9.772448977335351,7.022536713273698,9.578881211842315,8.465653457034126,8.31826296551295,9.057437715547492,1
104,9.722185802428196,9.163904804423655,9.046946799721438,7.452172393524486,9.658464541473782,7.059434199463434,9.677822230823677,8.549401397888449,7.933736053774158,9.228590821252817,1
105,9.503446935410626,9.092887035463363,9.042093996759593,7.519986332378925,9.524516173718826,6.985790995426746,9.5087493988987,8.589961840100763,8.029559961255172,9.378640943076038,1
106,9.66639863788402,9.411300012297072,8.979387897669023,7.426987215903433,9.656630642534337,7.060541384508726,9.458469972300648,8.443754357903128,8.27591425796923,9.532424540270668,1
107,9.798227274246322,8.91908329951697,9.074776588465584,7.65873517674909,9.483994422260574,6.902767694929592,9.736959880889756,8.711085148921919,7.943901523631527,9.375624267374073,1
108,9.560887741737888,9.120709863316334,9.163448729020061,7.395785907694933,9.192467741250429,6.984858686647396,9.281120095241887,8.5826118044124,7.911904479711847,9.42403346851437,1
109,9.027134023911756,9.00000053471176,9.176324615713078,7.635846928646553,9.808812150170747,7.079227183215368,9.873191727697659,8.51089082366593,8.311241254761311,9.063375423652309,1
110,9.45271731753034,9.135533641760055,9.136911238743746,7.7331341414764605,9.654273157930454,7.01342875243009,9.752039342431832,8.218024236927072,8.009400600668618,9.243658569605426,1
111,9.226075225635439,9.202607481695132,8.950397619465939,7.357173039529046,9.51462990566186,7.100762363325601,9.43632617092776,8.577368874251599,8.309562507659027,9.296115430129323,1
112,9.31034578658447,8.839505830979183,9.063235041038782,7.501647009011629,9.689238062527945,6.9022232444386935,9.56860160457491,8.64236539346354,8.094752130722032,9.49617161409255,1
113,9.675562587492788,8.936813063863813,8.944011095555847,7.533319690767531,9.579521695770854,7.046474218845743,9.559852358105514,8.608984001546133,8.148034806552253,8.8681595987976,1
114,9.938798923993177,9.021246702161966,9.139426201863804,7.310659951171709,9.733214582368232,6.945813477449743,9.458487611404498,8.491869153048746,8.133613055606626,9.369028895691649,1
115,9.510744115535275,9.087386454583553,9.184858392644866,7.549767335314434,9.717310050131793,7.09631536548361,9.57052299980057,8.76481942018625,8.057645100501023,9.614788724417323,1
116,9.25134237742345,8.907031262978077,8.954804492728421,7.58507926737509,9.49706794988527,6.991855021491559,9.660733474886538,8.450019324919978,7.867452212078573,9.313086512733538,1
117,9.390596795189763,8.921364151156206,9.017522208661955,7.6749545964547865,9.556703601580754,6.7662852255875015,9.517244632182278,8.478552635392901,8.271490046265836,9.256578828015533,1
118,9.576943302139025,8.830857558947184,9.183264949561195,7.703152462376523,9.817034473958666,7.169289567219563,9.662864140543913,8.684458430407462,8.353346074485033,8.993520511271575,1
119,9.736415063316525,8.870174333646437,9.081485448299473,7.491504859358192,9.885798664862909,6.880291933060173,9.559111471960138,8.827163652577672,8.136355053106936,9.481856061980674,1
120,9.681457951600352,8.721330479775018,9.108225120274492,7.414194747490324,9.622207465074368,6.826769895839862,9.243626482085821,8.242622632054056,8.019214536081885,9.232837878995094,1
121,9.818742455467001,9.051514736473472,8.967683118330346,7.777854219258781,9.849930967498187,7.0503441767157735,9.533810427819379,8.40054798400526,8.151537612864571,9.172121651444014,1
122,9.55156265938196,8.989703525781705,8.973352210810722,7.5401491533985485,9.79847352407639,6.961126657377878,9.618051483294092,8.48572687856285,8.19978072772093,9.056849896701552,1
123,9.409059134383519,9.046758519328803,9.18303301950284,7.69939645621878,9.56521318938733,6.973305837864355,9.441904681553652,8.570858214042113,8.17516011570093,9.509578146158706,1
124,9.468645323452009,9.063206224272701,9.114410992427493,7.470389002605149,9.796180120521468,7.017459207830863,9.298737424387562,8.25408128684174,8.306499674198582,9.25150614126059,1
125,9.37383929551527,9.040614804747753,9.362143641258164,7.699044579677972,9.448192161765517,6.891077502400054,9.31381651916516,8.380873027040176,8.17217370823973,9.044995247420598,1
126,9.96404549288837,9.271769039187655,9.110208853217067,7.483733296828509,9.87664410263264,6.928215183989698,9.452184624430274,8.604056183295494,8.482622643444175,9.4178294736064,1
127,9.13991396988742,8.79610974901105,9.263036914891641,7.78927609473694,9.455284009336022,6.870506498841746,9.543190257810496,8.592602622619676,8.24555284045269,9.395841839303966,1
128,9.756942539051314,9.250155914924358,9.108743739561257,7.379662072790588,9.572838078160391,6.99628222339738,9.22376376756001,8.34944779663344,8.175244271807093,9.273811093347897,1
129,9.337945794657587,9.245641198418014,8.978533257072552,7.396714998434884,9.609173601003498,7.065654586895161,9.59774809053141,8.389638893710716,8.384411924039712,8.975824150985824,1
130,9.514019488078171,8.938589873298204,8.706660157958215,7.220510269079551,9.773890769832553,7.064942376397284,9.606982728729337,8.465279336814495,8.052006612025917,9.494671446335037,1
131,9.622626510256934,9.217212528500394,9.337574229933393,7.630146803317974,9.763693226426653,6.974982496104391,9.613057987528697,8.509938492161934,8.080041779209756,9.25744596210963,1
132,9.117068191782831,9.203051426347576,9.12895249227483,7.484358470751914,9.813564607587653,6.967999064703543,9.38873485316257,8.519678473443111,7.951016871314241,9.173055665026224,1
133,9.615780826845844,9.15553410134807,9.140288723766712,7.462136568023984,10.083588855338995,6.944496372513814,9.451118247481395,8.479086836844672,8.296656160588617,9.226101094827337,1
134,9.398540164402863,9.039190808513455,8.953998204730796,7.238698850800495,9.73930660095817,6.932276699707535,9.71843730199186,8.559631662532317,8.463030661412812,9.302234173056334,1
135,9.303757400435337,8.851570571977513,8.797268851488731,7.555403090052554,9.547976943295783,7.196764119418741,9.330977062407925,9.02844670620347,8.146583380765152,9.468133339130905,1
136,9.601038525072777,8.794137080917956,9.262013142919509,7.434613961587924,9.800570552512335,6.987637214482898,9.943408174128322,8.667875594231342,8.033674948055735,9.084171755313404,1
137,9.610464311553363,8.702101117809415,8.922739544654187,7.442203656204086,9.589628684246993,7.007521284892517,9.460874171114147,8.559897075503129,7.961097726508199,9.478159334082134,1
138,9.020410599082854,9.1989768296525,9.334171441080118,7.248835504818112,9.422666423723852,6.882971948615862,9.273832531807592,8.5564448979625,8.247617546575864,9.028494053321767,1
139,9.26310517310509,9.096913116789368,9.21028068818896,7.479852961597197,9.644342211785986,7.076169212529335,9.437306956154039,8.299991306588682,8.19979847710005,9.452360766863157,1
140,9.52579674563966,9.01579397377667,9.212522438159668,7.577147045456481,9.638020421477423,7.156627727586737,9.299304218141051,8.43122596151425,8.051964366338986,8.945657584019116,1
141,9.377816969987117,9.119190825157977,9.05537186387041,7.387187767340532,9.928611463847824,6.891614144513969,9.627139039250224,8.41184400651351,8.24864029233736,9.205875030291399,1
142,9.314822741762098,9.15049133941526,9.325734676028853,7.782201374600756,9.606410194690312,6.831058692779274,9.419560607401761,8.52647506438048,8.149322087843306,9.205484832156106,1
143,9.486607086709673,9.02299072808945,9.215198838525556,7.60058150535342,9.695799353064988,6.8966797869253345,9.444324977261104,8.634457435147283,8.01937791420354,9.044223905082838,1
144,9.249594023125107,8.785326603371601,9.301175741011397,7.730300600730323,9.96130483076799,6.957822612614393,9.483251315113083,8.598170695962237,8.012602169041397,9.220281550841234,1
145,9.07302226718208,8.847877041308896,9.067875795382195,7.429958590807872,9.757515394993955,6.924021269422066,9.679606992524173,8.6534199874099,8.238148871360366,9.18650470321421,1
146,8.786911290536661,8.808695993100807,9.174942469918665,7.1786712408169615,9.79147475062211,7.025269881870938,9.429244742593907,8.758936196218071,8.021946675688602,9.424573534241611,1
147,9.460112068253634,8.858717153550781,9.06524920654082,7.292165422611936,9.701864020876835,6.779938571949827,9.425264239788707,8.645514921740812,8.079697217553546,9.04172163769989,1
148,9.2774736647115,8.964327453524986,9.037929240083885,7.517566011523943,9.696332789685751,7.0214889136248875,9.448701868997693,8.593628358311456,8.107357749969248,9.130197106227548,1
149,9.25875224068049,8.998834651973489,8.963509112374688,7.17366696438071,9.765037232706915,7.032093338064174,9.561527701540554,8.456930821182894,8.39354235875954,9.072757135944865,1
150,9.567611061850526,9.026681427117461,8.879826228844273,7.521450702482078,9.658563042385586,6.836764541647797,9.39866611010194,8.510805670164403,8.213675545930277,9.46090528642285,1
151,9.675892787999613,9.223224949361738,9.11705788986147,7.398598705547076,9.798963671913329,7.0826872929937466,9.20740623398028,8.629717957185015,7.964579019083741,9.440355140326922,1
152,9.582180272318501,9.109769085786901,8.999678329078403,7.266328049645698,9.886187988356987,7.073471441459768,9.776091924924504,8.370018998767316,8.388214055503727,9.097046482012718,1
153,8.772945873977486,9.046119970798648,9.185421354201146,7.555256297925926,9.402564954421218,6.819888450368142,9.237518815785421,8.273008327743756,8.085585844302628,9.175577387605962,1
154,8.719060375516431,8.683734956480906,9.225961507086701,7.496012869198368,9.376406041886833,6.957869739909423,9.65423467745935,8.757381527759836,7.876428585613565,8.843460310646599,1
155,9.552865535483285,8.613518781185967,9.336186896858276,7.491830277132058,9.614197030015852,6.8195676547680035,9.702132271537423,8.421977630156693,8.293913752317312,9.299695374993531,1
156,9.646044416029126,8.916985876203302,9.22451447331267,7.438866468903118,9.513215275598872,7.11414024855157,9.751982264135577,8.536052348648013,8.260354151380428,9.30958468680166,1
157,9.53125490471099,9.020603364387885,9.010699512528612,7.4313694331871005,9.901212555739725,7.12560399211147,9.430990544549617,8.916752325180274,7.97059603790422,9.399249366660559,1
158,9.72341116554448,9.1708681711781,9.08899141495293,7.414773890915703,9.52572642440809,6.7476294871124,9.436073364069653,8.547561711101066,8.241492915127727,9.400798666146398,1
159,9.686998561072885,8.824667969991932,9.11841921195371,7.552980882362365,9.584595286263468,6.86278151347202,9.545029764558478,8.72080553806396,7.987835203572795,9.430125837204468,1
160,9.109694719714179,8.794320230715748,9.135840007078945,7.630103707124805,9.571655473064753,6.885704941799769,9.339006690313434,8.841194699920274,7.977747788161146,9.055425387837387,1
161,9.597746250725102,8.988468466347872,9.110082164484695,7.630168618326789,9.410913066032832,6.969415998174817,9.66294813370203,8.457591210100464,8.13831199793742,9.181752733634642,1
162,8.744637279853674,9.095070665065764,9.110507783505877,7.536588481494066,9.651684167240145,7.1073150336427755,9.243047440000517,8.52210332237576,8.152837570327844,9.156112602644011,1
163,9.559525666293522,9.27955805698537,9.14619578942415,7.473565746837767,9.638602553563755,7.082662342125776,9.123772353789436,8.442836029732081,7.985623580285196,9.382582282340975,1
164,9.400467077074925,9.070087936834181,9.13687543427881,7.6718271157581,9.597024749022204,6.997697093412714,9.575856430250413,8.773110901811439,8.294813808408689,9.56568681809186,1
